LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT1,PAY_AMT2,PAY_AMT3,default
675000.0,2,1,1,22,1,-1,-1,114378.0,115610.0,120731.0,30988.0,31322.0,32710.0,0
130000.0,1,1,2,37,1,0,-1,77201.0,66400.0,58935.0,22386.0,19254.0,17089.0,1
120000.0,2,4,2,27,0,0,-1,45815.0,43806.0,45894.0,5893.0,5635.0,5903.0,0
30000.0,1,3,1,21,1,0,0,8447.0,8560.0,8916.0,531.0,539.0,561.0,1
625000.0,2,1,2,42,2,0,0,210128.0,187114.0,193178.0,58253.0,51873.0,53554.0,0
60000.0,2,1,2,65,0,1,1,39580.0,32263.0,31167.0,5809.0,4735.0,4575.0,1
70000.0,1,3,2,22,2,2,0,51926.0,47642.0,48325.0,12904.0,11840.0,12009.0,1
760000.0,1,3,3,24,-1,0,2,887802.0,741788.0,704611.0,175653.0,146764.0,139408.0,0
365000.0,2,2,1,52,0,0,0,427229.0,424610.0,415635.0,77696.0,77220.0,75587.0,0
50000.0,2,2,1,26,1,0,-1,46236.0,42076.0,35661.0,5351.0,4870.0,4127.0,0
95000.0,2,1,2,30,-1,1,1,47028.0,44438.0,44403.0,8889.0,8399.0,8392.0,0
225000.0,2,2,2,54,0,-1,-1,50401.0,41977.0,43379.0,5080.0,4231.0,4372.0,0
145000.0,1,1,2,47,-1,1,2,56733.0,51888.0,52395.0,5733.0,5243.0,5294.0,0
125000.0,1,2,2,44,0,1,1,30850.0,29514.0,30180.0,2836.0,2713.0,2774.0,1
35000.0,1,1,2,41,3,0,0,37686.0,32288.0,27881.0,5164.0,4424.0,3820.0,1
235000.0,2,3,2,61,-1,2,1,166729.0,138969.0,143151.0,28263.0,23557.0,24266.0,1
240000.0,1,2,2,66,0,-1,1,197936.0,199262.0,189009.0,26267.0,26443.0,25082.0,0
60000.0,2,2,1,63,0,0,1,52161.0,43067.0,43606.0,12259.0,10122.0,10249.0,0
315000.0,2,1,1,65,0,0,0,369868.0,356441.0,358460.0,23761.0,22899.0,23028.0,0
35000.0,1,1,1,34,0,1,0,16424.0,14643.0,15087.0,670.0,598.0,616.0,0
145000.0,1,3,2,47,3,-1,0,33191.0,28962.0,29680.0,1790.0,1562.0,1600.0,1
55000.0,1,1,2,59,0,0,-1,11324.0,9379.0,8027.0,709.0,587.0,503.0,0
360000.0,1,1,1,33,1,1,1,352513.0,314939.0,301360.0,19214.0,17166.0,16426.0,1
85000.0,1,4,2,30,0,1,2,29444.0,25911.0,21024.0,2121.0,1866.0,1514.0,0
85000.0,1,2,2,67,1,0,0,71419.0,67114.0,63602.0,11805.0,11093.0,10513.0,1
205000.0,1,3,1,34,3,0,-1,163552.0,168151.0,166244.0,23330.0,23986.0,23714.0,0
75000.0,1,1,1,21,2,1,1,11465.0,10689.0,11175.0,773.0,720.0,753.0,0
95000.0,2,3,2,48,-1,-1,-1,24735.0,24077.0,22478.0,2866.0,2790.0,2604.0,0
105000.0,2,1,1,38,0,2,-1,116692.0,106049.0,90435.0,23736.0,21571.0,18395.0,1
90000.0,1,2,1,33,3,3,2,25575.0,24588.0,19767.0,7111.0,6837.0,5496.0,1
20000.0,2,1,1,52,3,3,-1,12384.0,12031.0,10899.0,1387.0,1347.0,1220.0,0
135000.0,2,3,1,69,0,0,0,91440.0,88028.0,83404.0,20412.0,19650.0,18618.0,0
150000.0,2,2,2,67,1,1,0,57308.0,53298.0,53893.0,16911.0,15728.0,15904.0,1
30000.0,1,2,2,32,1,-1,3,9049.0,8839.0,8663.0,551.0,538.0,527.0,1
385000.0,2,1,2,47,-1,0,0,438089.0,407977.0,350452.0,40764.0,37962.0,32609.0,1
105000.0,1,1,2,56,0,0,1,68883.0,71306.0,74458.0,12981.0,13438.0,14032.0,0
130000.0,2,2,2,43,0,-1,1,17937.0,18281.0,19189.0,1180.0,1202.0,1262.0,0
20000.0,2,1,1,61,0,0,0,16340.0,14770.0,12914.0,2102.0,1900.0,1661.0,0
60000.0,1,2,2,25,1,3,0,42044.0,42637.0,37415.0,5402.0,5478.0,4807.0,0
50000.0,2,1,2,33,1,2,0,29159.0,27511.0,25055.0,8546.0,8063.0,7343.0,1
110000.0,2,2,1,58,1,0,1,64738.0,58877.0,55176.0,7680.0,6984.0,6545.0,1
75000.0,1,2,1,62,2,0,1,88025.0,79642.0,69980.0,8291.0,7501.0,6591.0,1
65000.0,1,1,2,52,1,0,-1,27965.0,23915.0,21252.0,3193.0,2731.0,2427.0,1
755000.0,2,3,2,58,1,3,0,321863.0,260908.0,268487.0,84287.0,68324.0,70309.0,0
160000.0,1,1,2,59,1,1,1,35652.0,31300.0,29142.0,5897.0,5177.0,4820.0,0
40000.0,2,1,1,39,0,2,2,7065.0,5707.0,5700.0,1803.0,1457.0,1455.0,0
205000.0,2,1,1,60,-1,1,1,57109.0,46204.0,44485.0,10651.0,8617.0,8297.0,0
40000.0,2,4,2,42,0,0,0,43314.0,40549.0,33907.0,6989.0,6543.0,5471.0,1
40000.0,2,1,1,27,1,1,1,39198.0,36934.0,36266.0,6011.0,5664.0,5562.0,1
25000.0,2,2,1,42,-1,2,2,26579.0,23048.0,22156.0,4271.0,3704.0,3560.0,0
300000.0,1,2,3,64,0,1,2,181964.0,146418.0,130884.0,35718.0,28741.0,25692.0,0
40000.0,1,1,1,45,-1,-1,0,43342.0,34919.0,35565.0,4400.0,3545.0,3611.0,0
45000.0,2,2,1,66,3,3,0,18407.0,17895.0,18438.0,3775.0,3670.0,3782.0,1
55000.0,2,3,2,60,1,3,0,32766.0,33175.0,26801.0,8502.0,8608.0,6954.0,1
215000.0,2,1,1,63,3,0,-1,153237.0,123288.0,112979.0,23719.0,19084.0,17488.0,1
25000.0,2,1,1,63,2,2,0,11991.0,12563.0,11538.0,733.0,768.0,705.0,1
320000.0,2,1,2,33,-1,0,1,378364.0,329966.0,316755.0,31560.0,27523.0,26421.0,0
145000.0,1,1,1,54,-1,2,0,153799.0,143502.0,145336.0,9823.0,9165.0,9282.0,1
125000.0,2,4,2,53,0,-1,0,124350.0,125320.0,130896.0,5120.0,5160.0,5389.0,1
40000.0,1,3,1,52,2,1,0,41209.0,39863.0,35987.0,2544.0,2461.0,2222.0,1
965000.0,2,1,2,43,1,-1,0,1064813.0,1067501.0,1069174.0,286398.0,287121.0,287571.0,0
135000.0,2,1,1,56,0,2,0,20592.0,17121.0,17818.0,5741.0,4773.0,4967.0,0
85000.0,1,2,2,24,0,0,3,14385.0,11750.0,12031.0,2286.0,1868.0,1912.0,0
190000.0,1,2,2,22,-1,0,1,217971.0,207184.0,170590.0,36076.0,34291.0,28234.0,0
65000.0,2,1,2,37,0,0,2,60204.0,53370.0,55557.0,5687.0,5041.0,5248.0,1
100000.0,1,3,2,46,1,0,1,28613.0,24625.0,24404.0,7501.0,6456.0,6398.0,1
175000.0,2,2,2,23,3,-1,-1,168992.0,151513.0,122140.0,32652.0,29275.0,23600.0,1
295000.0,1,2,2,25,0,0,-1,257726.0,217022.0,185836.0,23436.0,19735.0,16899.0,1
65000.0,1,2,2,25,-1,2,0,67593.0,57936.0,58590.0,10788.0,9247.0,9351.0,0
205000.0,1,1,2,66,3,0,1,209382.0,174071.0,161884.0,15563.0,12939.0,12033.0,1
80000.0,2,1,2,40,0,2,-1,86806.0,81832.0,84095.0,22916.0,21603.0,22200.0,1
90000.0,2,1,2,24,-1,3,0,40444.0,36694.0,37203.0,8308.0,7538.0,7642.0,1
95000.0,1,2,2,33,0,1,1,37589.0,38148.0,33148.0,7745.0,7860.0,6830.0,1
35000.0,1,2,2,65,-1,-1,0,24861.0,20466.0,20664.0,2138.0,1760.0,1777.0,0
45000.0,2,3,2,32,-1,2,1,15042.0,15743.0,13848.0,2306.0,2413.0,2123.0,0
50000.0,1,1,2,60,-1,0,1,7940.0,7242.0,6003.0,1957.0,1785.0,1479.0,1
50000.0,1,2,1,68,1,1,0,20198.0,18257.0,14713.0,2503.0,2262.0,1823.0,1
70000.0,2,2,1,50,0,-1,2,38055.0,32492.0,32168.0,10607.0,9057.0,8966.0,0
60000.0,2,1,2,33,2,-1,1,39759.0,37883.0,30846.0,7716.0,7352.0,5986.0,1
180000.0,2,2,2,59,3,2,1,123497.0,111576.0,95298.0,16758.0,15140.0,12931.0,1
60000.0,1,2,2,22,-1,3,-1,32329.0,26865.0,25227.0,8462.0,7032.0,6603.0,1
60000.0,1,2,2,21,1,0,2,55380.0,50810.0,43669.0,14031.0,12873.0,11064.0,1
35000.0,1,2,2,26,2,1,1,34332.0,30445.0,28837.0,3774.0,3347.0,3170.0,1
295000.0,2,1,2,56,3,0,1,68048.0,70024.0,61400.0,12568.0,12933.0,11340.0,1
115000.0,1,2,2,25,3,-1,0,71653.0,71461.0,70360.0,4315.0,4303.0,4237.0,1
75000.0,1,2,2,41,1,2,-1,51772.0,51351.0,43398.0,15078.0,14955.0,12639.0,1
135000.0,1,1,1,69,3,-1,0,65594.0,63382.0,54305.0,7705.0,7446.0,6379.0,1
15000.0,1,1,1,31,2,1,0,16921.0,15139.0,12932.0,4848.0,4337.0,3705.0,1
145000.0,2,1,2,61,-1,0,1,66915.0,64824.0,66324.0,15254.0,14777.0,15119.0,0
105000.0,1,2,2,27,-1,2,-1,36422.0,34423.0,33857.0,6351.0,6003.0,5904.0,0
115000.0,1,3,2,41,3,0,-1,47350.0,49152.0,41978.0,7292.0,7569.0,6464.0,1
25000.0,1,2,1,48,-1,-1,0,3900.0,3950.0,4057.0,436.0,442.0,454.0,0
335000.0,1,2,1,48,0,1,-1,141126.0,139351.0,128465.0,15271.0,15079.0,13901.0,0
70000.0,2,2,1,40,-1,2,-1,15073.0,12293.0,9919.0,2403.0,1959.0,1581.0,0
40000.0,2,1,2,59,0,0,0,12728.0,13200.0,12014.0,2222.0,2305.0,2098.0,0
295000.0,1,4,1,23,3,3,0,159374.0,139347.0,135687.0,30449.0,26623.0,25924.0,1
45000.0,2,3,1,60,1,1,1,28336.0,25505.0,20825.0,7702.0,6933.0,5661.0,1
205000.0,2,1,2,49,3,0,1,54382.0,46005.0,44600.0,7010.0,5930.0,5749.0,0
75000.0,2,4,2,52,-1,1,-1,31983.0,33079.0,27066.0,3181.0,3290.0,2692.0,0
20000.0,2,2,1,22,0,1,-1,19107.0,18738.0,16241.0,4652.0,4562.0,3954.0,0
130000.0,1,1,2,30,1,-1,1,135659.0,121527.0,104546.0,28120.0,25191.0,21671.0,0
75000.0,1,2,2,36,0,1,-1,90000.0,86726.0,81310.0,17294.0,16665.0,15624.0,1
60000.0,2,1,1,64,-1,-1,0,61941.0,51396.0,42329.0,2551.0,2116.0,1743.0,0
55000.0,2,2,2,52,2,0,1,63127.0,56741.0,46990.0,18568.0,16690.0,13822.0,1
185000.0,1,2,1,68,-1,1,-1,50869.0,52528.0,51470.0,9740.0,10057.0,9855.0,0
125000.0,1,2,3,57,0,1,-1,65473.0,65871.0,62744.0,3258.0,3277.0,3122.0,1
95000.0,2,1,2,52,2,1,0,81600.0,73838.0,67795.0,11694.0,10582.0,9716.0,0
45000.0,2,1,2,44,-1,1,0,11859.0,11888.0,12373.0,2997.0,3004.0,3127.0,0
100000.0,2,2,1,32,0,3,-1,72857.0,64476.0,57450.0,7531.0,6664.0,5938.0,0
60000.0,2,1,2,25,1,-1,3,59931.0,58521.0,59815.0,3417.0,3337.0,3410.0,1
35000.0,1,3,2,36,-1,-1,2,30883.0,26019.0,21503.0,5750.0,4845.0,4004.0,0
295000.0,1,1,2,26,0,0,0,210502.0,185244.0,170218.0,50852.0,44751.0,41121.0,1
110000.0,2,2,2,62,3,0,3,37525.0,34050.0,27653.0,3896.0,3535.0,2871.0,0
155000.0,2,1,2,36,-1,2,3,72551.0,69721.0,63396.0,4974.0,4780.0,4346.0,1
220000.0,2,1,2,63,-1,1,0,31339.0,30806.0,26820.0,6928.0,6810.0,5929.0,0
110000.0,2,3,1,65,1,0,3,109516.0,102596.0,105466.0,29290.0,27440.0,28207.0,1
110000.0,1,1,2,47,-1,0,-1,23107.0,23791.0,22547.0,2422.0,2493.0,2363.0,0
70000.0,1,2,1,30,1,-1,0,38773.0,32856.0,30368.0,3869.0,3278.0,3030.0,0
540000.0,2,2,2,57,1,-1,-1,432561.0,359384.0,304617.0,111949.0,93011.0,78837.0,0
75000.0,1,1,1,65,-1,2,3,16044.0,12913.0,11358.0,1713.0,1379.0,1213.0,1
125000.0,1,3,2,67,0,2,1,59792.0,49410.0,45355.0,10411.0,8603.0,7897.0,1
230000.0,1,2,1,51,3,2,2,147807.0,137890.0,129239.0,25492.0,23782.0,22290.0,0
40000.0,2,1,1,25,3,2,2,27118.0,27817.0,24419.0,5742.0,5890.0,5171.0,1
115000.0,2,3,1,58,-1,1,1,90647.0,85055.0,88805.0,4134.0,3879.0,4050.0,0
105000.0,1,2,1,40,0,0,1,41579.0,39580.0,39239.0,4032.0,3838.0,3805.0,0
90000.0,1,1,2,66,-1,0,0,96398.0,91605.0,76866.0,20919.0,19879.0,16680.0,0
95000.0,2,1,2,43,1,0,0,47166.0,39594.0,32665.0,10088.0,8468.0,6986.0,1
65000.0,2,3,1,45,1,0,1,67129.0,54639.0,46500.0,7087.0,5768.0,4909.0,1
305000.0,1,1,1,48,0,1,1,248221.0,207065.0,168028.0,48723.0,40645.0,32982.0,1
65000.0,2,1,1,54,-1,-1,1,72032.0,64850.0,64593.0,5702.0,5134.0,5114.0,0
85000.0,2,1,1,49,-1,2,-1,49515.0,44108.0,37931.0,11193.0,9971.0,8575.0,1
365000.0,2,2,2,42,-1,-1,1,358887.0,320713.0,291444.0,80961.0,72349.0,65747.0,0
95000.0,2,2,1,53,0,3,3,60750.0,53020.0,43042.0,7726.0,6743.0,5474.0,1
50000.0,2,1,2,50,3,0,-1,46025.0,38315.0,38280.0,9402.0,7827.0,7820.0,0
95000.0,1,1,2,25,2,0,0,76087.0,68870.0,69203.0,16908.0,15304.0,15378.0,1
40000.0,2,2,2,58,3,0,3,46634.0,41244.0,36685.0,6677.0,5905.0,5252.0,1
160000.0,2,2,1,61,-1,0,1,125915.0,108966.0,92345.0,13103.0,11339.0,9609.0,0
25000.0,1,2,1,63,-1,0,0,5772.0,4790.0,4842.0,1252.0,1039.0,1050.0,0
405000.0,2,1,2,42,0,-1,1,217828.0,176329.0,183205.0,36473.0,29524.0,30675.0,0
60000.0,2,2,2,29,0,-1,0,22181.0,17911.0,15623.0,5585.0,4509.0,3933.0,0
145000.0,2,4,1,56,1,1,0,50842.0,41260.0,40711.0,7695.0,6245.0,6162.0,1
115000.0,2,2,1,38,3,0,2,125683.0,131017.0,118213.0,12715.0,13255.0,11960.0,1
350000.0,1,1,1,44,1,-1,2,302138.0,264261.0,242239.0,48124.0,42091.0,38583.0,1
20000.0,2,1,2,67,-1,2,-1,4321.0,4306.0,3510.0,946.0,943.0,768.0,0
55000.0,1,1,3,54,2,-1,-1,25234.0,22403.0,18727.0,4448.0,3949.0,3301.0,0
65000.0,2,3,1,52,1,-1,1,51850.0,45825.0,45173.0,13801.0,12197.0,12024.0,1
45000.0,2,2,2,43,-1,-1,2,32992.0,28734.0,27389.0,4439.0,3866.0,3685.0,1
325000.0,2,3,2,21,1,1,-1,253316.0,228993.0,233115.0,46377.0,41924.0,42678.0,0
150000.0,2,3,2,66,3,0,1,33709.0,30999.0,30277.0,4856.0,4466.0,4362.0,1
55000.0,2,2,2,34,-1,3,0,13762.0,12417.0,10066.0,3329.0,3004.0,2435.0,0
25000.0,2,1,2,31,-1,0,-1,30000.0,25389.0,22710.0,3734.0,3160.0,2827.0,1
325000.0,1,3,3,63,-1,3,1,221798.0,181585.0,156565.0,29145.0,23861.0,20573.0,1
100000.0,1,1,3,40,1,0,-1,38037.0,36169.0,33675.0,1601.0,1523.0,1418.0,1
220000.0,1,2,1,37,0,0,0,239979.0,195695.0,199798.0,68605.0,55945.0,57118.0,0
10000.0,1,3,2,23,-1,0,1,4413.0,4561.0,3953.0,215.0,223.0,193.0,1
150000.0,1,2,1,49,2,-1,0,35730.0,33785.0,34887.0,6739.0,6372.0,6580.0,0
210000.0,2,2,2,26,-1,-1,-1,109829.0,89126.0,81716.0,16986.0,13784.0,12638.0,0
25000.0,1,4,1,66,0,0,0,14206.0,11465.0,10769.0,3229.0,2606.0,2448.0,0
85000.0,1,2,2,35,3,1,-1,42686.0,37958.0,35827.0,8124.0,7224.0,6819.0,1
135000.0,1,2,1,64,-1,0,1,76486.0,65050.0,55024.0,8295.0,7055.0,5967.0,0
45000.0,2,4,3,23,1,0,-1,33421.0,32236.0,31981.0,5849.0,5641.0,5597.0,0
30000.0,2,1,2,36,0,-1,-1,32367.0,26650.0,23706.0,8205.0,6755.0,6009.0,0
280000.0,2,3,2,68,1,1,1,72618.0,61918.0,58053.0,8612.0,7343.0,6885.0,0
80000.0,1,2,2,63,-1,-1,0,18118.0,17902.0,16500.0,4496.0,4442.0,4094.0,0
190000.0,2,2,2,66,1,0,-1,49151.0,49538.0,49397.0,13670.0,13778.0,13739.0,0
145000.0,2,3,2,29,2,-1,-1,124280.0,111326.0,105596.0,23652.0,21187.0,20096.0,0
60000.0,2,1,1,46,1,2,2,34609.0,33625.0,31298.0,2516.0,2445.0,2276.0,1
125000.0,1,2,1,54,1,1,1,28991.0,24660.0,22661.0,6169.0,5247.0,4822.0,0
70000.0,1,1,3,47,-1,3,1,38868.0,32073.0,32314.0,11362.0,9375.0,9446.0,1
55000.0,2,2,1,45,2,-1,-1,10590.0,9734.0,10173.0,2019.0,1856.0,1940.0,0
140000.0,2,2,2,68,1,-1,-1,30586.0,27168.0,27030.0,5123.0,4550.0,4527.0,0
25000.0,2,3,2,54,-1,-1,0,13334.0,11556.0,9666.0,3614.0,3132.0,2620.0,0
40000.0,1,1,2,29,1,0,0,7983.0,6703.0,6644.0,922.0,774.0,767.0,0
70000.0,1,2,1,49,2,0,0,14728.0,15091.0,14721.0,3035.0,3110.0,3034.0,1
70000.0,2,1,2,49,0,-1,2,68076.0,68461.0,67542.0,2979.0,2996.0,2956.0,0
30000.0,2,1,1,48,0,2,0,20349.0,17487.0,17337.0,5411.0,4650.0,4610.0,1
55000.0,1,1,2,23,3,0,0,45770.0,44199.0,38096.0,11684.0,11283.0,9725.0,1
50000.0,2,2,1,29,1,2,-1,47173.0,46157.0,37629.0,2573.0,2517.0,2052.0,1
30000.0,2,2,1,48,0,3,0,6120.0,5738.0,6022.0,457.0,428.0,449.0,1
75000.0,1,3,2,52,1,1,-1,74310.0,74245.0,73182.0,15984.0,15970.0,15741.0,1
65000.0,2,2,2,41,-1,-1,0,38820.0,38657.0,31609.0,7846.0,7813.0,6388.0,0
160000.0,1,1,2,39,1,0,3,147549.0,140993.0,114932.0,19434.0,18571.0,15138.0,1
35000.0,1,1,2,55,1,0,2,27389.0,25944.0,25661.0,3561.0,3373.0,3336.0,1
215000.0,1,3,3,41,-1,1,-1,41575.0,37101.0,29715.0,10624.0,9481.0,7593.0,0
525000.0,2,2,2,32,-1,1,-1,255884.0,223217.0,191037.0,51791.0,45179.0,38666.0,0
195000.0,1,3,2,22,2,-1,-1,96279.0,85638.0,69564.0,7481.0,6654.0,5405.0,1
65000.0,2,1,1,36,-1,0,2,66733.0,68241.0,61997.0,3086.0,3156.0,2867.0,0
335000.0,2,2,1,68,-1,0,0,114056.0,95590.0,83519.0,4356.0,3651.0,3190.0,0
140000.0,2,4,1,56,1,0,1,60738.0,52975.0,49300.0,14255.0,12433.0,11570.0,1
220000.0,2,4,2,50,3,3,2,170625.0,178198.0,171985.0,22335.0,23326.0,22513.0,1
65000.0,1,2,2,24,0,-1,1,26712.0,23354.0,22939.0,2119.0,1852.0,1820.0,1
95000.0,2,2,1,52,1,0,3,32916.0,30938.0,27531.0,1816.0,1707.0,1519.0,0
65000.0,2,2,2,27,0,1,1,59817.0,57760.0,49573.0,11426.0,11033.0,9469.0,1
225000.0,1,3,2,47,-1,1,2,80410.0,70627.0,72530.0,16033.0,14083.0,14462.0,0
415000.0,1,2,2,49,2,-1,3,265901.0,249070.0,221373.0,75457.0,70681.0,62821.0,0
35000.0,2,1,1,64,1,-1,3,24267.0,21891.0,19225.0,2739.0,2471.0,2170.0,1
260000.0,1,1,2,54,3,1,3,223417.0,208046.0,200531.0,30468.0,28371.0,27347.0,1
70000.0,1,1,1,56,0,2,-1,48438.0,50256.0,51227.0,13572.0,14081.0,14354.0,0
335000.0,2,3,2,31,1,1,-1,342237.0,276153.0,258458.0,29631.0,23909.0,22377.0,0
35000.0,2,1,2,41,-1,0,1,21163.0,19150.0,19681.0,1028.0,930.0,956.0,1
30000.0,1,2,1,26,-1,-1,0,33438.0,32251.0,32706.0,8296.0,8002.0,8115.0,0
110000.0,1,2,2,60,0,2,1,33121.0,29469.0,24330.0,4595.0,4088.0,3375.0,0
235000.0,2,2,2,51,2,2,-1,81143.0,72426.0,64170.0,14549.0,12986.0,11506.0,1
55000.0,2,3,2,66,-1,2,2,24816.0,23608.0,21276.0,1235.0,1174.0,1058.0,0
70000.0,2,2,2,32,1,2,2,26622.0,21650.0,18156.0,7572.0,6158.0,5164.0,0
105000.0,2,1,1,47,1,0,0,95642.0,99104.0,91580.0,7968.0,8257.0,7630.0,1
65000.0,2,2,1,55,0,1,0,16957.0,14665.0,12383.0,1096.0,948.0,800.0,0
150000.0,1,2,2,65,2,0,0,173108.0,156402.0,144875.0,30105.0,27200.0,25195.0,1
355000.0,2,2,1,50,1,2,0,54967.0,53622.0,54053.0,12454.0,12149.0,12247.0,0
35000.0,2,2,2,44,0,2,-1,28554.0,24832.0,19903.0,1592.0,1384.0,1109.0,1
55000.0,1,3,1,30,2,1,3,55586.0,58360.0,51804.0,2191.0,2301.0,2042.0,1
350000.0,1,2,2,69,0,0,1,399356.0,330266.0,284477.0,47948.0,39653.0,34155.0,0
65000.0,1,1,3,65,-1,-1,-1,72837.0,71346.0,72358.0,11724.0,11484.0,11647.0,0
80000.0,2,1,1,26,-1,1,1,62142.0,56667.0,45845.0,3337.0,3043.0,2462.0,0
195000.0,1,1,1,26,2,3,0,172433.0,144650.0,150809.0,9983.0,8375.0,8731.0,1
110000.0,2,2,2,41,1,1,1,82116.0,77918.0,75389.0,19397.0,18405.0,17808.0,0
70000.0,2,1,1,64,0,0,-1,63748.0,52661.0,49832.0,9018.0,7449.0,7049.0,0
300000.0,2,4,1,57,0,0,2,215746.0,188265.0,153573.0,46744.0,40790.0,33274.0,0
105000.0,2,1,2,40,2,0,2,63211.0,61207.0,63390.0,3862.0,3740.0,3873.0,1
75000.0,1,1,2,66,0,-1,0,34356.0,29434.0,24192.0,9665.0,8280.0,6805.0,1
65000.0,1,1,1,41,0,-1,2,10336.0,10794.0,9186.0,3045.0,3179.0,2706.0,0
50000.0,2,2,1,26,1,-1,0,41945.0,36211.0,33138.0,6548.0,5653.0,5173.0,1
25000.0,2,1,2,64,0,2,-1,4828.0,4383.0,3997.0,1417.0,1287.0,1173.0,0
275000.0,1,2,2,52,3,-1,0,71291.0,74713.0,70122.0,18745.0,19645.0,18438.0,0
525000.0,2,1,2,53,1,2,2,602397.0,514309.0,420319.0,81531.0,69609.0,56888.0,0
65000.0,2,2,2,34,3,1,-1,43867.0,39177.0,32136.0,5278.0,4714.0,3867.0,1
120000.0,1,1,2,56,0,-1,-1,33916.0,33253.0,27409.0,8957.0,8782.0,7239.0,0
505000.0,1,4,2,63,1,0,-1,211640.0,191976.0,199312.0,42550.0,38596.0,40071.0,0
100000.0,2,2,1,35,0,1,1,76043.0,72751.0,70245.0,13633.0,13043.0,12594.0,0
40000.0,1,2,1,44,1,-1,0,25275.0,22698.0,20384.0,3201.0,2874.0,2581.0,0
230000.0,2,2,1,45,-1,0,0,227897.0,238423.0,246311.0,45656.0,47765.0,49345.0,0
115000.0,2,3,1,47,1,1,0,22073.0,17702.0,15179.0,3574.0,2866.0,2458.0,0
140000.0,2,2,1,41,1,1,-1,27963.0,24678.0,20464.0,3794.0,3349.0,2777.0,1
135000.0,1,1,2,30,-1,1,0,142202.0,134123.0,115359.0,35446.0,33432.0,28755.0,0
125000.0,2,2,1,61,0,-1,0,46499.0,40585.0,39105.0,7663.0,6688.0,6444.0,0
195000.0,2,2,2,61,3,-1,-1,178108.0,158005.0,159882.0,28622.0,25392.0,25693.0,1
40000.0,2,3,2,64,1,-1,1,26560.0,23208.0,21453.0,4231.0,3697.0,3417.0,1
180000.0,1,2,1,28,-1,3,-1,130612.0,113135.0,102665.0,18921.0,16389.0,14872.0,0
105000.0,1,2,2,44,0,1,-1,62859.0,61862.0,59534.0,3451.0,3396.0,3268.0,0
115000.0,1,4,2,60,0,0,1,80270.0,70744.0,64057.0,22937.0,20215.0,18304.0,1
440000.0,1,3,2,29,-1,-1,-1,93375.0,78038.0,65042.0,17772.0,14853.0,12379.0,0
15000.0,2,1,2,49,1,3,-1,7649.0,6594.0,6543.0,914.0,788.0,781.0,1
60000.0,1,2,3,65,-1,1,-1,25166.0,23200.0,20035.0,3616.0,3334.0,2879.0,1
115000.0,1,1,3,21,-1,0,2,114771.0,109170.0,109169.0,29613.0,28168.0,28168.0,1
120000.0,2,1,2,41,0,-1,0,138847.0,114478.0,117591.0,28432.0,23442.0,24079.0,1
280000.0,2,1,3,69,0,0,0,327314.0,277673.0,271397.0,30781.0,26113.0,25523.0,0
125000.0,1,2,2,34,0,1,2,144220.0,141926.0,126056.0,6201.0,6103.0,5420.0,1
145000.0,1,2,2,34,2,1,-1,117518.0,98098.0,79291.0,33743.0,28167.0,22767.0,0
300000.0,1,2,1,43,0,-1,0,342863.0,351054.0,284591.0,92043.0,94242.0,76400.0,0
10000.0,2,2,1,46,1,3,1,8527.0,8059.0,6725.0,2279.0,2154.0,1798.0,1
50000.0,1,2,2,44,-1,-1,0,53850.0,53717.0,56063.0,12092.0,12062.0,12589.0,0
345000.0,1,2,1,54,-1,0,1,156717.0,163671.0,132967.0,32107.0,33532.0,27241.0,0
85000.0,1,1,2,64,-1,1,0,13254.0,12568.0,10563.0,2274.0,2156.0,1812.0,0
285000.0,1,2,1,55,1,1,-1,257413.0,211195.0,214969.0,54712.0,44889.0,45691.0,0
220000.0,2,1,2,33,-1,0,3,219293.0,220103.0,204400.0,30611.0,30725.0,28533.0,1
125000.0,1,1,2,61,1,-1,1,132169.0,128132.0,131118.0,26761.0,25943.0,26548.0,1
55000.0,2,1,1,38,0,1,1,10938.0,9112.0,9446.0,1112.0,926.0,960.0,0
25000.0,2,2,2,55,2,0,0,16647.0,15586.0,14977.0,4174.0,3908.0,3755.0,1
100000.0,1,4,1,68,-1,-1,2,115068.0,114445.0,98505.0,28519.0,28365.0,24414.0,1
240000.0,2,3,1,59,3,3,0,181881.0,164056.0,169172.0,51304.0,46276.0,47720.0,1
90000.0,1,1,1,22,3,-1,3,14490.0,13829.0,12673.0,1963.0,1873.0,1717.0,1
85000.0,1,1,2,23,1,2,0,60741.0,51278.0,46020.0,8137.0,6869.0,6165.0,1
105000.0,1,2,2,25,1,0,-1,86669.0,88897.0,71839.0,18565.0,19042.0,15388.0,0
100000.0,2,1,3,38,0,0,-1,52404.0,43543.0,40721.0,15064.0,12517.0,11706.0,0
45000.0,1,2,1,64,0,0,0,25357.0,20360.0,17716.0,2863.0,2299.0,2000.0,1
260000.0,2,2,1,32,2,0,2,293933.0,293081.0,303632.0,15436.0,15391.0,15945.0,1
455000.0,2,2,2,66,0,3,-1,274821.0,281198.0,280078.0,11624.0,11894.0,11847.0,1
75000.0,1,2,2,60,0,2,0,81183.0,75213.0,71580.0,13044.0,12085.0,11501.0,1
370000.0,2,1,2,44,1,1,1,401589.0,332942.0,319978.0,113711.0,94273.0,90603.0,1
